Channel,Video ID,Title,Published,Views,Likes,Comments,Duration,sentiment,confidence,positive_score,neutral_score,negative_score
The Wall Street Journal,SASDkIQjouI,Louvre Heist: How Thieves Stole ‘Priceless’ Jewels in Broad Daylight | WSJ,2025-10-20T15:20:01Z,645007,5631,919,PT2M2S,NEUTRAL,0.59459388256073,0.015858497470617294,0.59459388256073,0.3895476162433624
The Wall Street Journal,gTRYIT9ypbs,‘No Kings’ Protesters Celebrate in San Francisco,2025-10-19T00:35:08Z,19172,476,65,PT1M4S,NEUTRAL,0.5954970717430115,0.025467252358794212,0.5954970717430115,0.37903568148612976
The Wall Street Journal,nr3RNRfxnl4,Anti-Trump Demonstrators in New Orleans: ‘Showing Up Matters’,2025-10-18T23:26:35Z,21674,474,133,PT59S,NEUTRAL,0.6840200424194336,0.023348940536379814,0.6840200424194336,0.29263100028038025
The Wall Street Journal,hSRrxK9H3q0,California Beachside 'No Kings' Protest in MAGA Hotbed,2025-10-18T22:13:02Z,91778,3582,456,PT1M32S,NEUTRAL,0.6111506223678589,0.029365675523877144,0.6111506223678589,0.3594837188720703
The Wall Street Journal,3yaCEtOMWTo,Shutdown Day 18: Why Democrats Are Fighting for Extension of ACA Subsides,2025-10-18T04:00:07Z,12220,355,81,PT1M54S,NEUTRAL,0.5569277405738831,0.02864656411111355,0.5569277405738831,0.41442573070526123
The Wall Street Journal,Lxo6Xr8u6Zk,Why Trump Is Spending $20B to ‘Make Argentina Great Again’ | WSJ,2025-10-15T20:18:37Z,1053472,14281,3833,PT7M2S,POSITIVE,0.502535879611969,0.502535879611969,0.48817652463912964,0.009287640452384949
The Wall Street Journal,xll6ydqwutw,Medicare Enrollment 2026: Five Things to Examine in Your Plan,2025-10-15T16:01:31Z,12330,341,3,PT2M2S,NEUTRAL,0.9025699496269226,0.0682554692029953,0.9025699496269226,0.029174543917179108
The Wall Street Journal,xd8WrFCZyU8,Shutdown Day 14: Will Mass Layoffs Bring Democrats to the Table?,2025-10-14T05:12:01Z,18016,422,42,PT1M27S,NEUTRAL,0.564640998840332,0.028306808322668076,0.564640998840332,0.407052218914032
The Wall Street Journal,ZeijhIKyq-0,Watch: Israeli Hostage FaceTimes Family While Still in Hamas Custody,2025-10-13T11:45:35Z,16769,345,37,PT1M56S,NEUTRAL,0.6930968165397644,0.014604258351027966,0.6930968165397644,0.29229894280433655
The Wall Street Journal,Z67kl1LOKtc,Joy and Relief in Israel as Gaza Hostages Freed,2025-10-13T09:59:31Z,149372,1768,556,PT1M17S,POSITIVE,0.8679788708686829,0.8679788708686829,0.12537387013435364,0.00664715887978673
The Wall Street Journal,TUNzxBWZJkQ,U.S. Amasses Firepower Near Venezuela: What It Means for Trump and Maduro | WSJ,2025-10-11T01:07:47Z,301854,4173,784,PT4M17S,NEUTRAL,0.9361972212791443,0.030723625794053078,0.9361972212791443,0.033079128712415695
The Wall Street Journal,_OXc19uHadE,This Field Disappears In a Matter of Minutes,2025-10-10T18:05:09Z,41294,569,12,PT1M8S,NEGATIVE,0.8233237862586975,0.01657870039343834,0.16009747982025146,0.8233237862586975
The Wall Street Journal,cnV4JkTGUjo,The NFL’s Secret Weapon in London Is This Hidden Stadium Tech | WSJ Tech Behind,2025-10-10T15:24:23Z,752043,7453,455,PT9M6S,NEUTRAL,0.93150794506073,0.02608119696378708,0.93150794506073,0.04241088032722473
The Wall Street Journal,VIEHv1mvkP0,"China, North Korea and Russia: A Complicated Geopolitical Love Triangle",2025-10-10T09:46:57Z,43861,869,31,PT2M7S,NEUTRAL,0.7168752551078796,0.03994704410433769,0.7168752551078796,0.24317774176597595
The Wall Street Journal,OzjYNVJwqH0,Three Charts That Explain What’s Happening With Gold Prices | WSJ,2025-10-09T14:51:00Z,366539,4957,391,PT4M11S,NEUTRAL,0.9490542411804199,0.02823663130402565,0.9490542411804199,0.02270909957587719
The Wall Street Journal,TuwSLP0zplo,Trump’s Israel–Hamas Gaza Peace Plan: The Challenges Ahead,2025-10-09T08:51:11Z,15619,350,52,PT2M11S,NEUTRAL,0.7405568957328796,0.03145440295338631,0.7405568957328796,0.22798867523670197
The Wall Street Journal,Jaqlce0PBHo,Government Shutdown: When Will the Military Troops Get Paid?,2025-10-09T04:01:19Z,39964,669,69,PT1M2S,NEUTRAL,0.49291935563087463,0.016691435128450394,0.49291935563087463,0.49038925766944885
The Wall Street Journal,rmf2k48m70c,Shutdown Day 8: Air Travel Troubles Ahead as Shutdown Drags On,2025-10-08T05:03:34Z,30058,317,30,PT1M30S,NEGATIVE,0.8098331689834595,0.00824655033648014,0.1819203644990921,0.8098331689834595
The Wall Street Journal,OmKncT3Zdoo,How Much Longer Can Grocery Stores Delay Trump’s Tariff Price Hikes? | WSJ,2025-10-07T14:30:30Z,421013,4712,746,PT5M23S,NEUTRAL,0.7318670749664307,0.02272699773311615,0.7318670749664307,0.2454058825969696
The Wall Street Journal,Z4RbazXKoTA,Why Trump Froze Billions in Infrastructure Funding Amid Shutdown,2025-10-07T04:01:12Z,28809,703,47,PT1M37S,NEUTRAL,0.6076274514198303,0.05127299576997757,0.6076274514198303,0.3410995304584503
The Wall Street Journal,NmbxQaxKuRo,How This Shutdown Affects Pay for Different Types of Federal Workers,2025-10-06T12:17:50Z,27074,605,22,PT1M59S,NEUTRAL,0.5728026628494263,0.016559559851884842,0.5728026628494263,0.410637766122818
The Wall Street Journal,uVSeMXncHZ0,Trump vs Denmark: Inside the Military Effort to Protect Greenland | WSJ,2025-10-03T14:01:28Z,652399,9154,1121,PT7M15S,NEUTRAL,0.9467312693595886,0.03596067428588867,0.9467312693595886,0.017308102920651436
The Wall Street Journal,6Vb0uIqDDYs,How the 2025 Government Shutdown Affects an Already Fragile U.S. Economy,2025-10-03T05:09:29Z,25890,518,15,PT1M12S,NEGATIVE,0.7030261754989624,0.015672704204916954,0.2813011109828949,0.7030261754989624
The Wall Street Journal,G3W3qH-Wp44,How Russia Brazenly Tests NATO’s Air Defenses | WSJ,2025-10-02T14:00:33Z,505124,6730,381,PT5M3S,NEUTRAL,0.9254432320594788,0.020963231101632118,0.9254432320594788,0.05359349027276039
The Wall Street Journal,M4hlJ07m_2I,U.S. Government Shutdown Enters Day Two: What to Expect,2025-10-02T06:02:21Z,58797,747,73,PT1M47S,NEUTRAL,0.5908697247505188,0.015149653889238834,0.5908697247505188,0.39398062229156494
The Wall Street Journal,Yt8wZjz7th8,Government Shutdown 2025: Why This Time Seems Different,2025-10-01T04:33:39Z,102065,1729,119,PT1M47S,NEUTRAL,0.5972532033920288,0.021178295835852623,0.5972532033920288,0.38156846165657043
The New York Times,NE1CJsYypPI,Watch a Tense Scene From ‘A House of Dynamite’ | Anatomy of a Scene,2025-10-31T17:00:47Z,36341,531,113,PT5M15S,NEUTRAL,0.9406248331069946,0.052518464624881744,0.9406248331069946,0.006856671068817377
The New York Times,I4AGc3kgoko,What’s Behind U.S. Attacks in the Caribbean?,2025-10-31T16:00:36Z,16353,610,97,PT2M48S,NEUTRAL,0.6731548309326172,0.009328709915280342,0.6731548309326172,0.31751641631126404
The New York Times,VjZ6jJihVuU,Prince Andrew Is Losing His Titles and His Home,2025-10-31T15:01:12Z,28578,775,75,PT1M11S,NEGATIVE,0.7104501128196716,0.017134400084614754,0.272415429353714,0.7104501128196716
The New York Times,ib7_VCWDdsE,Rio’s Deadliest Crackdown on Drug Gangs Sparks Outrage,2025-10-31T14:02:00Z,61689,1841,379,PT2M15S,NEUTRAL,0.5812959671020508,0.0529877208173275,0.5812959671020508,0.3657163381576538
The New York Times,7rw2UZQz-hE,Flash Flooding Hits NYC; Two Die in Basements,2025-10-31T04:43:00Z,78653,1120,101,PT32S,NEGATIVE,0.6985234022140503,0.016280271112918854,0.28519636392593384,0.6985234022140503
The New York Times,KjZF2K6x_T8,Federal Airport Workers Collect Food Aid,2025-10-30T23:26:00Z,71121,2493,272,PT46S,NEUTRAL,0.8756123781204224,0.07797117531299591,0.8756123781204224,0.04641642048954964
The New York Times,a-dJtdMfcqI,Hurricane Melissa Leaves Trail of Destruction,2025-10-30T18:26:00Z,37761,664,44,PT1M47S,NEGATIVE,0.8654471039772034,0.010747811757028103,0.12380517274141312,0.8654471039772034
The New York Times,eMONiy-zQak,‘What Truce Is This?’ Gazans Reel After Israeli Strikes Kill Dozens,2025-10-30T03:09:00Z,13216,321,130,PT1M47S,NEGATIVE,0.8201875686645508,0.005625922232866287,0.17418645322322845,0.8201875686645508
The New York Times,M_Fs8NVFdE0,Paramilitary Takes Key City From Sudan’s Military,2025-10-28T23:53:00Z,20662,276,22,PT1M28S,NEUTRAL,0.7366869449615479,0.02372479811310768,0.7366869449615479,0.23958826065063477
The New York Times,8hJcBLNaQfE,Senior Official Throws Tear Gas at Chicago Residents,2025-10-28T19:10:00Z,34786,1562,383,PT1M6S,NEGATIVE,0.6827702522277832,0.010357840918004513,0.3068719208240509,0.6827702522277832
The New York Times,96ENijQ_cX0,World’s Oldest President on Record Wins Eighth Term,2025-10-28T13:15:02Z,16996,512,20,PT1M1S,NEUTRAL,0.7568545937538147,0.22161854803562164,0.7568545937538147,0.02152686007320881
The New York Times,tmh5uebG9yE,Trump Says His MRI Scan Was ‘Perfect’,2025-10-28T05:55:00Z,16346,234,88,PT1M11S,POSITIVE,0.8931118845939636,0.8931118845939636,0.10121051967144012,0.005677527282387018
The New York Times,TDjoueNVKu4,Jamaica Braces for Direct Hit by Hurricane Melissa,2025-10-27T03:21:00Z,48647,1266,52,PT1M26S,NEUTRAL,0.7222785353660583,0.019803496077656746,0.7222785353660583,0.25791800022125244
The New York Times,4NsQ-QzuobQ,The Ladder in the Louvre Heist Is a New Ad Star,2025-10-24T19:47:00Z,531849,12473,226,PT1M2S,NEUTRAL,0.777334451675415,0.18835778534412384,0.777334451675415,0.03430779278278351
The New York Times,ZjBuj-1Tf9o,We Investigated Assad’s Fugitive Henchmen | Visual Investigations,2025-10-24T16:01:08Z,43011,1196,96,PT4M46S,NEUTRAL,0.7277340888977051,0.020838430151343346,0.7277340888977051,0.25142747163772583
The New York Times,rMpVkTJKWRE,Watch Jeremy Allen White Sing in ‘Springsteen: Deliver Me From Nowhere’ | Anatomy of a Scene,2025-10-24T15:01:44Z,131118,497,56,PT2M55S,NEUTRAL,0.9275762438774109,0.06665019690990448,0.9275762438774109,0.005773557350039482
The New York Times,KB8RWULtiQc,Why City Benches Are Becoming More Hostile,2025-10-24T13:45:03Z,483017,24095,1075,PT2M50S,NEGATIVE,0.8616622686386108,0.007294503040611744,0.1310432106256485,0.8616622686386108
The New York Times,v68YC8eKKpI,How Mamdani Has Evolved in the NYC Mayoral Race,2025-10-24T01:25:00Z,264088,11184,751,PT3M,NEUTRAL,0.9400922060012817,0.041791658848524094,0.9400922060012817,0.01811617612838745
The New York Times,GDMO-HWvH38,Trump Wants Justice Dept. to Pay Him $230 Million for Past Cases,2025-10-23T02:15:00Z,260039,8301,1641,PT2M56S,NEUTRAL,0.5560342669487,0.03213988617062569,0.5560342669487,0.41182586550712585
The New York Times,Sj3w_Wa9_v8,Trump Is Demolishing Entire East Wing of White House,2025-10-23T00:49:00Z,28227,492,155,PT54S,NEGATIVE,0.6898511052131653,0.03059183433651924,0.2795570492744446,0.6898511052131653
The New York Times,onsEZNtGKCA,What Happens if Obamacare Subsidies Expire?,2025-10-22T18:15:05Z,209719,9300,1138,PT2M34S,NEUTRAL,0.7968586087226868,0.017077066004276276,0.7968586087226868,0.18606428802013397
The New York Times,_HIMerYXud4,Rare Tornado Hits Paris Suburbs,2025-10-22T13:45:12Z,33276,528,27,PT37S,NEUTRAL,0.7713913917541504,0.04374389722943306,0.7713913917541504,0.18486471474170685
The New York Times,a7dlpdWl9gk,Federal Agents Stage Raid on Canal Street in NYC,2025-10-22T04:51:01Z,50886,613,187,PT43S,NEUTRAL,0.8138269782066345,0.022539805620908737,0.8138269782066345,0.16363319754600525
The New York Times,xLf1EneAyLQ,How the Louvre Jewelry Heist Unfolded,2025-10-21T22:15:07Z,1823453,49148,2965,PT2M5S,NEUTRAL,0.8735110759735107,0.08996090292930603,0.8735110759735107,0.03652804717421532
The New York Times,lvqZp7djDNE,Japan Shifts Further Right With Its First Female Prime Minister,2025-10-21T12:10:02Z,404944,12891,1219,PT2M27S,POSITIVE,0.6312944889068604,0.6312944889068604,0.3633388876914978,0.0053665838204324245
The New York Times,UbpF6DSX3Rw,White House Demolishes Facade of East Wing to Build Trump’s Ballroom,2025-10-21T03:11:00Z,32672,525,418,PT1M,NEUTRAL,0.9085112810134888,0.050555404275655746,0.9085112810134888,0.0409332774579525
The New York Times,KHZLJXZSXzw,"The ICE Raid at a Hyundai Plant, Explained",2025-10-21T00:00:32Z,73189,2832,236,PT3M,NEUTRAL,0.8737404346466064,0.020075274631381035,0.8737404346466064,0.10618426650762558
The New York Times,Z76xp_xw60c,How Trump Aims to Redefine the Military,2025-10-20T22:00:41Z,15517,537,42,PT2M5S,NEUTRAL,0.8163068890571594,0.03690516576170921,0.8163068890571594,0.14678795635700226
The New York Times,M_RhfwhLkVM,Rodrigo Paz Wins Bolivia’s Presidential Runoff,2025-10-20T21:01:12Z,24023,360,32,PT1M43S,NEUTRAL,0.7580224275588989,0.2313116490840912,0.7580224275588989,0.01066595409065485
The New York Times,_UO6LCIAknw,What Went Wrong With This Skyscraper?,2025-10-20T16:01:07Z,1856052,60629,1900,PT2M37S,NEGATIVE,0.9034374952316284,0.006052191834896803,0.09051023423671722,0.9034374952316284
The New York Times,hG_6e9ExPnw,"Cargo Plane Slides Off Runway in Hong Kong, Killing 2 Ground Crew",2025-10-20T14:01:07Z,14347,173,3,PT43S,NEGATIVE,0.8089844584465027,0.006614088546484709,0.1844014674425125,0.8089844584465027
The New York Times,1lwDi9XybuY,Thieves Grab ‘Priceless’ Jewels From Louvre in 7 Minutes,2025-10-20T13:22:01Z,29003,569,32,PT47S,NEUTRAL,0.7626652121543884,0.05825198069214821,0.7626652121543884,0.17908284068107605
The New York Times,M27ph9iAOi0,Buying a Piece of the NYC Subway,2025-10-19T18:12:00Z,40293,1513,71,PT43S,NEUTRAL,0.8229305148124695,0.14540311694145203,0.8229305148124695,0.03166632354259491
The New York Times,wxbvfsQGxdM,What Just Happened in Madagascar?,2025-10-18T20:20:00Z,61701,3849,157,PT2M23S,NEUTRAL,0.7758397459983826,0.014419274404644966,0.7758397459983826,0.20974096655845642
The New York Times,uEMgmOldoNY,Takeaways From the NYC Mayor Debate,2025-10-17T17:30:17Z,347546,15837,1789,PT2M23S,NEUTRAL,0.861513078212738,0.1203063353896141,0.861513078212738,0.018180551007390022
The New York Times,9jRO_VV9Qxo,How Iran Turned a U.S. Embassy into an Anti-America Museum,2025-10-17T16:05:00Z,164103,3789,986,PT4M1S,NEGATIVE,0.7435877323150635,0.010052752681076527,0.2463594526052475,0.7435877323150635
The New York Times,1NFJYgphON4,Watch Jennifer Lopez Dance in ‘Kiss of the Spider Woman’ | Anatomy of a Scene,2025-10-17T15:00:04Z,397184,1027,161,PT2M20S,NEUTRAL,0.8625514507293701,0.13386324048042297,0.8625514507293701,0.0035852964501827955
The New York Times,lAbRMWY5TAI,Man Pleads Guilty to Firebombing Pennsylvania Governor’s Residence,2025-10-16T21:01:01Z,8661,269,21,PT1M16S,NEGATIVE,0.591912031173706,0.018392816185951233,0.38969510793685913,0.591912031173706
The New York Times,6jDg_4r46is,Reporters Walk Out Over Pentagon’s New Press Rules,2025-10-16T19:05:00Z,47611,2169,253,PT59S,NEGATIVE,0.6129374504089355,0.011247730813920498,0.375814825296402,0.6129374504089355
The New York Times,RdG7AQ8h6BY,Supreme Court Poised to Weaken Voting Rights Act,2025-10-16T15:05:00Z,22030,950,257,PT1M45S,NEUTRAL,0.8096466660499573,0.17536820471286774,0.8096466660499573,0.014985115267336369
The New York Times,1mjSqFDzKqg,Military Claims Power in Madagascar After President Is Impeached,2025-10-14T20:50:01Z,50160,381,66,PT1M45S,NEUTRAL,0.5575584769248962,0.015790484845638275,0.5575584769248962,0.4266510605812073
The New York Times,kh-XjYct1UA,Why Won’t Pokémon Evolve?,2025-10-14T16:30:30Z,14568,417,44,PT3M,NEGATIVE,0.7013339996337891,0.012161663733422756,0.2865043878555298,0.7013339996337891
The New York Times,v-A5arC6wVQ,Trump’s Tariffs on Furniture and Lumber Begin as Trade War Ramps Up,2025-10-14T15:37:00Z,21058,610,142,PT1M23S,NEUTRAL,0.5328962206840515,0.02222701534628868,0.5328962206840515,0.4448768198490143
The New York Times,ZjjomhN9M_M,Israeli Hostages and Palestinian Prisoners Freed in Truce Exchange,2025-10-13T19:00:29Z,39473,449,292,PT1M32S,NEUTRAL,0.7853853106498718,0.02416827902197838,0.7853853106498718,0.1904463917016983
The New York Times,wnfiKm5T4rM,Palestinians Return to a Devastated Gaza City,2025-10-13T02:11:00Z,7833,301,37,PT1M24S,NEGATIVE,0.8802585601806641,0.007297133095562458,0.11244428902864456,0.8802585601806641
The New York Times,G5P2FjVAt4c,How the Government Shutdown Will Be Felt,2025-10-12T20:00:10Z,14832,519,62,PT1M42S,NEUTRAL,0.708031415939331,0.017490452155470848,0.708031415939331,0.27447813749313354
The New York Times,wLdpA3GaRQg,The NBA Returns to China After Six Years,2025-10-12T13:31:03Z,16582,390,35,PT2M26S,NEUTRAL,0.9047548174858093,0.05415068566799164,0.9047548174858093,0.041094496846199036
The New York Times,2IGEzn0YMA0,What a National Guard Deployment Means,2025-10-11T19:00:03Z,105552,5295,459,PT2M40S,NEUTRAL,0.8618414402008057,0.03875578194856644,0.8618414402008057,0.0994027853012085
The New York Times,Eyh2VQJqKzw,What to Know About ‘Gen Z Protests’ Around the World,2025-10-11T16:09:00Z,70024,5357,354,PT3M,NEUTRAL,0.9184990525245667,0.03238779306411743,0.9184990525245667,0.04911316931247711
The New York Times,Jky2T7cYw1c,Ammunition Plant Explodes in Tennessee; 18 People Are Missing,2025-10-11T15:02:00Z,17462,263,44,PT33S,NEGATIVE,0.778400719165802,0.00792431179434061,0.21367497742176056,0.778400719165802
The New York Times,wAZ7gD8VFjI,Cease-Fire Begins in Gaza,2025-10-10T20:35:01Z,74751,2496,138,PT1M22S,NEUTRAL,0.5698721408843994,0.03158489987254143,0.5698721408843994,0.39854297041893005
The New York Times,C0MZtpEgqJY,7.4-Magnitude Quake Strikes the Philippines,2025-10-10T17:46:00Z,312679,2438,76,PT27S,NEGATIVE,0.5315340161323547,0.019648952409625053,0.44881704449653625,0.5315340161323547
The New York Times,rTNYTh345EE,Watch a Light Cycle Chase in ‘Tron: Ares’’ | Anatomy of a Scene,2025-10-10T15:01:38Z,161363,2478,328,PT4M10S,NEUTRAL,0.9544389843940735,0.03775075450539589,0.9544389843940735,0.007810311391949654
The New York Times,BQ1lXIapoUk,Israelis and Palestinians Celebrate News of Deal,2025-10-09T23:30:03Z,22599,534,70,PT1M33S,POSITIVE,0.707199215888977,0.707199215888977,0.2834135890007019,0.009387219324707985
The New York Times,OkttgMa5sZs,Israel and Hamas Agree on Initial Terms of a Deal,2025-10-09T15:00:46Z,32128,350,244,PT1M7S,NEUTRAL,0.8215121030807495,0.14483346045017242,0.8215121030807495,0.03365439549088478
The New York Times,02fbxkl0UgQ,How Portland Is Reacting to Trump’s National Guard Threat,2025-10-09T12:30:00Z,537542,40073,3447,PT3M,NEUTRAL,0.6688100695610046,0.020137954503297806,0.6688100695610046,0.3110519349575043
The New York Times,FNH4qpd5BjU,How Federal Workers Feel About the Government Shutdown,2025-10-08T17:00:25Z,98451,3546,632,PT2M55S,NEUTRAL,0.766197144985199,0.025172807276248932,0.766197144985199,0.2086300253868103
The New York Times,H_4BDe_MT-U,"Texas Troops Arrive in Illinois, Despite the State’s Objection",2025-10-08T13:47:00Z,16270,301,263,PT1M3S,NEUTRAL,0.9312423467636108,0.02487107925117016,0.9312423467636108,0.04388657584786415
The New York Times,W2zrUc4HHxY,Pam Bondi Refuses Democrats’ Questions at Combative Senate Hearing,2025-10-08T05:20:01Z,43757,1079,274,PT1M45S,NEUTRAL,0.7749806046485901,0.015403211116790771,0.7749806046485901,0.20961616933345795
The New York Times,Ku-S_nFG60I,Trump Considers Invoking Insurrection Act,2025-10-07T18:00:29Z,40612,936,757,PT1M43S,NEUTRAL,0.5783447027206421,0.028342973440885544,0.5783447027206421,0.3933123052120209
The New York Times,PihndyCu5xE,Why Trump’s National Guard Deployments Break With Military Tradition,2025-10-07T15:30:15Z,22979,1152,166,PT2M15S,NEUTRAL,0.7843462228775024,0.02921682968735695,0.7843462228775024,0.1864369660615921
The New York Times,kKjztnwc2Gg,One Hostage’s Path to Healing and Advocacy,2025-10-07T14:01:11Z,5373,173,18,PT2M15S,NEUTRAL,0.6930482983589172,0.2926059663295746,0.6930482983589172,0.014345763251185417
The New York Times,qV7xYnv6fl0,Fire Destroys Judge’s House and Injures 3 People,2025-10-06T23:50:00Z,28292,422,129,PT19S,NEGATIVE,0.8204147815704346,0.009269802831113338,0.17031548917293549,0.8204147815704346
The New York Times,wKXYu3bx87k,Hamas Partially Accepts Trump’s Peace Plan for Gaza,2025-10-06T16:30:19Z,10872,312,37,PT2M16S,NEUTRAL,0.6560513973236084,0.3286292850971222,0.6560513973236084,0.015319297090172768
The New York Times,JdJv3HUBv-Q,Judge Blocks Trump in Portland as He Seeks More Troops for Democratic Cities,2025-10-06T13:30:15Z,17075,408,115,PT56S,NEUTRAL,0.787895143032074,0.050639111548662186,0.787895143032074,0.16146571934223175
The New York Times,sTJHjfPLEpY,Nepal Hit by Deadly Floods and Landslides,2025-10-06T12:01:41Z,7276,113,2,PT34S,NEGATIVE,0.7855758666992188,0.014575211331248283,0.1998489499092102,0.7855758666992188
The New York Times,TFvKK8kRVCw,Statue of Trump and Epstein Holding Hands Returns to National Mall,2025-10-05T03:15:06Z,52435,2053,194,PT33S,NEUTRAL,0.9353387355804443,0.03389398381114006,0.9353387355804443,0.030767224729061127
The New York Times,7aVDnCpPx5U,Johnson Says Trump Is ‘Trolling’ Democrats Amid Shutdown Cuts,2025-10-04T01:05:00Z,23874,348,114,PT50S,NEUTRAL,0.5372079610824585,0.010769025422632694,0.5372079610824585,0.4520230293273926
The New York Times,H-Yxv-kBCXc,Behind the U.S. Deportation Flight to Iran,2025-10-03T15:30:10Z,15185,435,89,PT2M24S,NEUTRAL,0.9147953987121582,0.021241797134280205,0.9147953987121582,0.06396275758743286
The New York Times,e5bXwlwnNQk,What We Know About the Protests in Madagascar,2025-10-03T13:30:45Z,11251,240,6,PT2M8S,NEUTRAL,0.9183608889579773,0.018432440236210823,0.9183608889579773,0.06320661306381226
The New York Times,rgNuNldpT_k,"Jane Goodall, a Revered Conservationist, Dies at 91",2025-10-03T03:15:06Z,59007,4342,153,PT1M45S,NEUTRAL,0.8022125363349915,0.05417945981025696,0.8022125363349915,0.14360804855823517
The New York Times,MIt6GYlyg5A,Why Pete Hegseth Summoned Top Military Leaders,2025-10-02T22:00:22Z,537035,13738,4152,PT1M35S,NEUTRAL,0.8431116938591003,0.08107062429189682,0.8431116938591003,0.07581768184900284
The New York Times,JmMZETLzkvA,Attack at British Synagogue Kills 2 on Yom Kippur,2025-10-02T21:00:32Z,10407,139,44,PT41S,NEGATIVE,0.7443929314613342,0.011351540684700012,0.24425551295280457,0.7443929314613342
The New York Times,0-xOVcRrP5A,"Israel Intercepts Flotilla Headed for Gaza, Detains Activists",2025-10-02T20:05:00Z,9872,343,75,PT1M9S,NEUTRAL,0.5167908668518066,0.017040308564901352,0.5167908668518066,0.4661688208580017
The New York Times,ant2-X9E3Y8,Madagascar’s President Dissolves Government Amid Deadly Protests,2025-10-01T23:53:01Z,11733,210,14,PT43S,NEGATIVE,0.5865507125854492,0.010140092112123966,0.4033092260360718,0.5865507125854492
The New York Times,_PGt7UgPkKQ,A Day in the Life of a 102-Year-Old French Yogi,2025-10-01T15:30:19Z,1060442,31529,963,PT3M17S,NEUTRAL,0.9052070379257202,0.07584501802921295,0.9052070379257202,0.018947986885905266
The New York Times,JbKqNjja4u4,What Are the Effects of a Government Shutdown?,2025-10-01T13:45:02Z,11875,445,27,PT2M10S,NEUTRAL,0.7633140683174133,0.016847409307956696,0.7633140683174133,0.21983855962753296
The New York Times,3f4MiB5dpHM,Deadly Earthquake Strikes Philippines,2025-10-01T13:17:00Z,31619,407,18,PT39S,NEGATIVE,0.7922159433364868,0.01460160780698061,0.19318251311779022,0.7922159433364868
The New York Times,6a5l_hcUY6A,Republicans and Democrats Trade Blame as Shutdown Looms,2025-10-01T03:20:00Z,16353,294,159,PT1M25S,NEGATIVE,0.5109482407569885,0.015627160668373108,0.47342461347579956,0.5109482407569885
The New York Times,xt5zHOc_Zs8,Journalist Injured in Chaotic Scene at New York Immigration Court,2025-10-01T02:18:01Z,238279,15013,4570,PT42S,NEGATIVE,0.5828047394752502,0.010700549930334091,0.40649470686912537,0.5828047394752502
The New York Times,Jh_O9825yhA,Trump Tells Military Leaders That U.S. Cities Should Be ‘Training Grounds’,2025-10-01T00:50:01Z,20805,255,101,PT1M16S,NEUTRAL,0.7412554621696472,0.01976381242275238,0.7412554621696472,0.2389807254076004
